identifier	added	reason
NCBITaxon:1517578	2026-09-12	attested rule: Brachybacterium horti, 3 sources incl. NCBI
NCBITaxon:1517580	2026-09-12	attested rule: Pseudoduganella humi, 3 sources incl. NCBI
NCBITaxon:1517591	2026-09-12	attested rule: Pedobacter humi, 3 sources incl. NCBI
NCBITaxon:1517763	2026-09-12	attested rule: Polaribacter lacunae, 3 sources incl. NCBI
NCBITaxon:1520583	2026-09-12	attested rule: Paraburkholderia jirisanensis, 3 sources incl. NCBI
NCBITaxon:1520669	2026-09-12	attested rule: Binariimonas pacifica, 3 sources incl. NCBI
NCBITaxon:1520671	2026-09-12	attested rule: Flavobacterium maris, 3 sources incl. NCBI
NCBITaxon:1520800	2026-09-12	attested rule: Methanosarcina sp. DSM 11855, 3 sources incl. NCBI
NCBITaxon:1520894	2026-09-12	attested rule: Rheinheimera arenilitoris, 3 sources incl. NCBI
NCBITaxon:1522140	2026-09-12	attested rule: Nocardia xestospongiae, 3 sources incl. NCBI
NCBITaxon:1522744	2026-09-12	attested rule: Novosphingobium oryzae, 3 sources incl. NCBI
NCBITaxon:1523248	2026-09-12	attested rule: Geodermatophilus obscurus subsp. utahensis, 3 sources incl. NCBI
NCBITaxon:1524960	2026-09-12	attested rule: Pseudofulvibacter gastropodicola, 3 sources incl. NCBI
NCBITaxon:1525362	2026-09-12	attested rule: Hymenobacter coalescens, 3 sources incl. NCBI
NCBITaxon:1526114	2026-09-12	attested rule: Halorubrum pallidum, 3 sources incl. NCBI
NCBITaxon:1526642	2026-09-12	attested rule: Bizionia fulviae, 3 sources incl. NCBI
NCBITaxon:1527678	2026-09-12	attested rule: Pedobacter silvilitoris, 3 sources incl. NCBI
NCBITaxon:1530043	2026-09-12	attested rule: Micromonospora thawaii, 3 sources incl. NCBI
NCBITaxon:1530044	2026-09-12	attested rule: Pseudonocardia soli, 3 sources incl. NCBI
NCBITaxon:1532856	2026-09-12	attested rule: Pseudahrensia todarodis, 3 sources incl. NCBI
NCBITaxon:1534102	2026-09-12	attested rule: Pseudogracilibacillus endophyticus, 3 sources incl. NCBI
NCBITaxon:1534803	2026-09-12	attested rule: Bradyrhizobium ferriligni, 3 sources incl. NCBI
NCBITaxon:1535303	2026-09-12	attested rule: Flavobacterium collinsense, 3 sources incl. NCBI
NCBITaxon:1536707	2026-09-12	attested rule: Massilia arvi, 3 sources incl. NCBI
NCBITaxon:1536900	2026-09-12	attested rule: Wenyingzhuangia gracilariae, 3 sources incl. NCBI
NCBITaxon:1537376	2026-09-12	attested rule: Lysobacter tyrosinilyticus, 3 sources incl. NCBI
NCBITaxon:1537377	2026-09-12	attested rule: Lysobacter rhizosphaerae, 3 sources incl. NCBI
NCBITaxon:1537378	2026-09-12	attested rule: Lysobacter fragariae, 3 sources incl. NCBI
NCBITaxon:1537387	2026-09-12	attested rule: Pedobacter edaphicus, 3 sources incl. NCBI
NCBITaxon:1537388	2026-09-12	attested rule: Pedobacter daejeonensis, 3 sources incl. NCBI
NCBITaxon:1537389	2026-09-12	attested rule: Pedobacter trunci, 3 sources incl. NCBI
NCBITaxon:1537390	2026-09-12	attested rule: Pedobacter lotistagni, 3 sources incl. NCBI
NCBITaxon:1539108	2026-09-12	attested rule: Paenibacillus cathormii, 3 sources incl. NCBI
NCBITaxon:1541446	2026-09-12	attested rule: Aquimarina penaei, 3 sources incl. NCBI
NCBITaxon:1542729	2026-09-12	attested rule: Pseudoflavitalea soli, 3 sources incl. NCBI
NCBITaxon:1542731	2026-09-12	attested rule: Niastella gongjuensis, 3 sources incl. NCBI
NCBITaxon:1547583	2026-09-12	attested rule: Mucilaginibacter ginsengisoli, 3 sources incl. NCBI
NCBITaxon:1547895	2026-09-12	attested rule: Sinosporangium fuscum, 3 sources incl. NCBI
NCBITaxon:1548455	2026-09-12	attested rule: Haliea atlantica, 3 sources incl. NCBI
NCBITaxon:1548890	2026-09-12	attested rule: Brassicibacter thermophilus, 3 sources incl. NCBI
NCBITaxon:1549646	2026-09-12	attested rule: Nocardioides echinoideorum, 3 sources incl. NCBI
NCBITaxon:1549938	2026-09-12	attested rule: Bradyrhizobium namibiense, 3 sources incl. NCBI
NCBITaxon:1550030	2026-09-12	attested rule: Vibrio oceanisediminis, 3 sources incl. NCBI
NCBITaxon:1550609	2026-09-12	attested rule: Rheinheimera japonica, 3 sources incl. NCBI
NCBITaxon:1550730	2026-09-12	attested rule: Rhizobacter profundi, 3 sources incl. NCBI
NCBITaxon:1552741	2026-09-12	attested rule: Tanticharoenia aidae, 3 sources incl. NCBI
NCBITaxon:1562104	2026-09-12	attested rule: Bacillus sp. JSM 102089, 3 sources incl. NCBI
NCBITaxon:1562105	2026-09-12	attested rule: Pseudoclavibacter sp. JSM 2175001, 3 sources incl. NCBI
NCBITaxon:1562109	2026-09-12	attested rule: Virgibacillus sp. JSM 103043, 3 sources incl. NCBI
NCBITaxon:1562584	2026-09-12	attested rule: Kribbella mirabilis, 3 sources incl. NCBI
NCBITaxon:1565089	2026-09-12	attested rule: Paenibacillus salinicaeni, 3 sources incl. NCBI
NCBITaxon:1566885	2026-09-12	attested rule: Mycolicibacterium komanii, 3 sources incl. NCBI
NCBITaxon:1569629	2026-09-12	attested rule: Mucilaginibacter vulcanisilvae, 3 sources incl. NCBI
NCBITaxon:1570281	2026-09-12	attested rule: Marimicrobium arenosum, 3 sources incl. NCBI
NCBITaxon:1570283	2026-09-12	attested rule: Palleronia soli, 3 sources incl. NCBI
NCBITaxon:1571481	2026-09-12	attested rule: Flavihumibacter sediminis, 3 sources incl. NCBI
NCBITaxon:1573654	2026-09-12	attested rule: Deinococcus populi, 3 sources incl. NCBI
NCBITaxon:1577705	2026-09-12	attested rule: Pseudomonas glareae, 3 sources incl. NCBI
NCBITaxon:1578757	2026-09-12	attested rule: Kocuria arsenatis, 3 sources incl. NCBI
NCBITaxon:1579330	2026-09-12	attested rule: Paenibacillus gelatinilyticus, 3 sources incl. NCBI
NCBITaxon:1580872	2026-09-12	attested rule: Taibaiella coffeisoli, 3 sources incl. NCBI
NCBITaxon:1582355	2026-09-12	attested rule: Christiangramia aestuariivivens, 3 sources incl. NCBI
NCBITaxon:1582803	2026-09-12	attested rule: Flavobacterium vireti, 3 sources incl. NCBI
NCBITaxon:1582807	2026-09-12	attested rule: Lysobacter agri, 3 sources incl. NCBI
NCBITaxon:1586750	2026-09-12	attested rule: Rheinheimera gaetbuli, 3 sources incl. NCBI
NCBITaxon:1586751	2026-09-12	attested rule: Rheinheimera aestuarii, 3 sources incl. NCBI
NCBITaxon:1589181	2026-09-12	attested rule: Sphingomonas parva (ex Ahn et al. 2026), 3 sources incl. NCBI
NCBITaxon:1590622	2026-09-12	attested rule: Thalassocola ureilytica, 3 sources incl. NCBI
NCBITaxon:1591090	2026-09-12	attested rule: Acinetobacter plantarum, 3 sources incl. NCBI
NCBITaxon:1591105	2026-09-12	attested rule: Devosia humi, 3 sources incl. NCBI
NCBITaxon:1591118	2026-09-12	attested rule: Taibaiella yonginensis, 3 sources incl. NCBI
NCBITaxon:1591124	2026-09-12	attested rule: Sphingobacterium mucilaginosum, 3 sources incl. NCBI
NCBITaxon:1591407	2026-09-12	attested rule: Flavobacterium lacunae, 3 sources incl. NCBI
NCBITaxon:1593363	2026-09-12	attested rule: Pseudogracilibacillus marinus, 3 sources incl. NCBI
NCBITaxon:1594399	2026-09-12	attested rule: Lysobacter novalis, 3 sources incl. NCBI
NCBITaxon:1594400	2026-09-12	attested rule: Sphingomonas flava, 3 sources incl. NCBI
NCBITaxon:1597968	2026-09-12	attested rule: Falsiroseomonas arcticisoli, 3 sources incl. NCBI
NCBITaxon:1603298	2026-09-12	attested rule: Cypionkella collinsensis, 3 sources incl. NCBI
NCBITaxon:1604025	2026-09-12	attested rule: Aquincola amnicola, 3 sources incl. NCBI
NCBITaxon:1607954	2026-09-12	attested rule: Aliiglaciecola aliphaticivorans, 3 sources incl. NCBI
NCBITaxon:1608627	2026-09-12	attested rule: Psychrobacter sp. DSM 5684, 3 sources incl. NCBI
NCBITaxon:1608946	2026-09-12	attested rule: Rhodobacter azollae, 3 sources incl. NCBI
NCBITaxon:1609274	2026-09-12	attested rule: Paractinoplanes tropicalis, 3 sources incl. NCBI
NCBITaxon:1609275	2026-09-12	attested rule: Paractinoplanes cibodasensis, 3 sources incl. NCBI
NCBITaxon:1609276	2026-09-12	attested rule: Cryptosporangium cibodasense, 3 sources incl. NCBI
NCBITaxon:1610495	2026-09-12	attested rule: Novosphingobium ipomoeae, 3 sources incl. NCBI
NCBITaxon:1611423	2026-09-12	attested rule: Flavobacterium sp. DSM 9626, 3 sources incl. NCBI
NCBITaxon:1611812	2026-09-12	attested rule: Cyclobacterium sediminis, 3 sources incl. NCBI
NCBITaxon:1614698	2026-09-12	attested rule: Aestuariicoccus marinus, 3 sources incl. NCBI
NCBITaxon:1615953	2026-09-12	attested rule: Paenibacillus lacus, 3 sources incl. NCBI
NCBITaxon:1616784	2026-09-12	attested rule: Frigoribacterium salinisoli, 3 sources incl. NCBI
NCBITaxon:1619158	2026-09-12	attested rule: Hyunsoonleella udonensis, 3 sources incl. NCBI
NCBITaxon:1619159	2026-09-12	attested rule: Jejuia marina, 3 sources incl. NCBI
NCBITaxon:1627873	2026-09-12	attested rule: Algitalea ulvae, 3 sources incl. NCBI
NCBITaxon:1632024	2026-09-12	attested rule: Roseivirga marina, 3 sources incl. NCBI
NCBITaxon:1634989	2026-09-12	attested rule: Sphingomonas carri, 3 sources incl. NCBI
NCBITaxon:1634990	2026-09-12	attested rule: Spirosoma metallilatum, 3 sources incl. NCBI
NCBITaxon:1634991	2026-09-12	attested rule: Spirosoma carri, 3 sources incl. NCBI
NCBITaxon:1634993	2026-09-12	attested rule: Reyranella terrae, 3 sources incl. NCBI
NCBITaxon:1636859	2026-09-12	attested rule: Paralcaligenes ginsengisoli, 3 sources incl. NCBI
NCBITaxon:1638993	2026-09-12	attested rule: Kocuria pelophila, 3 sources incl. NCBI
NCBITaxon:1639646	2026-09-12	attested rule: Flavisolibacter metallilatus, 3 sources incl. NCBI
NCBITaxon:1639656	2026-09-12	attested rule: Lacinutrix undariae, 3 sources incl. NCBI
NCBITaxon:1639800	2026-09-12	attested rule: Lutibacter crassostreae, 3 sources incl. NCBI
NCBITaxon:1642820	2026-09-12	attested rule: Pseudofulvibacter marinus, 3 sources incl. NCBI
NCBITaxon:1644105	2026-09-12	attested rule: Agromyces insulae, 3 sources incl. NCBI
NCBITaxon:1644124	2026-09-12	attested rule: Paenibacillus esterisolvens, 3 sources incl. NCBI
NCBITaxon:1645666	2026-09-12	attested rule: Marmoricola silvestris, 3 sources incl. NCBI
NCBITaxon:1646497	2026-09-12	attested rule: Winogradskyella crassostreae, 3 sources incl. NCBI
NCBITaxon:1647648	2026-09-12	attested rule: Martelella suaedae, 3 sources incl. NCBI
NCBITaxon:1648232	2026-09-12	attested rule: Skermanella rubra, 3 sources incl. NCBI
NCBITaxon:1649265	2026-09-12	attested rule: Algoriphagus roseus, 3 sources incl. NCBI
NCBITaxon:1652029	2026-09-12	attested rule: Fluviicola hefeinensis, 3 sources incl. NCBI
NCBITaxon:1652101	2026-09-12	attested rule: Polygonibacillus indicireducens, 3 sources incl. NCBI
NCBITaxon:1652104	2026-09-12	attested rule: Fermentibacillus polygoni, 3 sources incl. NCBI
NCBITaxon:1653170	2026-09-12	attested rule: Acetofilamentum rigidum, 3 sources incl. NCBI
NCBITaxon:1653171	2026-09-12	attested rule: Acetothermus paucivorans, 3 sources incl. NCBI
NCBITaxon:1653844	2026-09-12	attested rule: Erwinia carnegieana, 3 sources incl. NCBI
NCBITaxon:1653845	2026-09-12	attested rule: Flavobacterium acidurans, 3 sources incl. NCBI
NCBITaxon:1653849	2026-09-12	attested rule: Micromonospora gallica, 3 sources incl. NCBI
NCBITaxon:1654455	2026-09-12	attested rule: Aurantiacicella marina, 3 sources incl. NCBI
NCBITaxon:1655233	2026-09-12	attested rule: Flavobacterium brevivitae, 3 sources incl. NCBI
NCBITaxon:1655235	2026-09-12	attested rule: Flavobacterium verecundum, 3 sources incl. NCBI
NCBITaxon:1655432	2026-09-12	attested rule: Pedobacter lignilitoris, 3 sources incl. NCBI
NCBITaxon:1658061	2026-09-12	attested rule: Cohnella collisoli, 3 sources incl. NCBI
NCBITaxon:1658619	2026-09-12	attested rule: Aurantivirga profunda, 3 sources incl. NCBI
NCBITaxon:1658620	2026-09-12	attested rule: Rubrivirga profundi, 3 sources incl. NCBI
NCBITaxon:1660195	2026-09-12	attested rule: Rhodococcus lactis, 3 sources incl. NCBI
NCBITaxon:1663016	2026-09-12	attested rule: Pseudoruegeria aestuarii, 3 sources incl. NCBI
NCBITaxon:1663020	2026-09-12	attested rule: Thalassovita litoraria, 3 sources incl. NCBI
NCBITaxon:1663198	2026-09-12	attested rule: Subsaxibacter sediminis, 3 sources incl. NCBI
NCBITaxon:1664572	2026-09-12	attested rule: Sphingomonas piscinae, 3 sources incl. NCBI
NCBITaxon:1665476	2026-09-12	attested rule: Enterococcus bulliens, 3 sources incl. NCBI
NCBITaxon:1667021	2026-09-12	attested rule: Spongiiferula fulva, 3 sources incl. NCBI
NCBITaxon:1670645	2026-09-12	attested rule: Paenibacillus zeae, 3 sources incl. NCBI
NCBITaxon:1671555	2026-09-12	attested rule: Rhodovulum aestuarii, 3 sources incl. NCBI
NCBITaxon:1671556	2026-09-12	attested rule: Jeotgalibacillus alkaliphilus, 3 sources incl. NCBI
NCBITaxon:1671557	2026-09-12	attested rule: Salinicoccus amylolyticus, 3 sources incl. NCBI
NCBITaxon:1678136	2026-09-12	attested rule: Lactobacillus sp. ATCC 15578, 3 sources incl. NCBI
NCBITaxon:1680761	2026-09-12	attested rule: Saccharedens versatilis, 3 sources incl. NCBI
NCBITaxon:1680914	2026-09-12	attested rule: Lacinutrix chionoecetis, 3 sources incl. NCBI
NCBITaxon:1681837	2026-09-12	attested rule: Emticicia paludis, 3 sources incl. NCBI
NCBITaxon:1681841	2026-09-12	attested rule: Hymenobacter aquatilis, 3 sources incl. NCBI
NCBITaxon:1681844	2026-09-12	attested rule: Runella palustris, 3 sources incl. NCBI
NCBITaxon:1685412	2026-09-12	attested rule: Lysobacter chengduensis, 3 sources incl. NCBI
NCBITaxon:1686214	2026-09-12	attested rule: Gracilibacillus kimchii, 3 sources incl. NCBI
NCBITaxon:1690233	2026-09-12	attested rule: Paenibacillus sp. TMCC 8228, 3 sources incl. NCBI
NCBITaxon:1697944	2026-09-12	attested rule: Pontibacter aurantiacus, 3 sources incl. NCBI
NCBITaxon:1698800	2026-09-12	attested rule: Pseudoalteromonas aestuariivivens, 3 sources incl. NCBI
NCBITaxon:1699191	2026-09-12	attested rule: Arenibacillus arenosus, 3 sources incl. NCBI
NCBITaxon:1699410	2026-09-12	attested rule: Roseovarius scapharcae, 3 sources incl. NCBI
NCBITaxon:1701089	2026-09-12	attested rule: Pseudonocardia thailandensis, 3 sources incl. NCBI
NCBITaxon:1705616	2026-09-12	attested rule: Tagaea marina, 3 sources incl. NCBI
NCBITaxon:1706829	2026-09-12	attested rule: Sediminibacterium aquarii, 3 sources incl. NCBI
NCBITaxon:1706838	2026-09-12	attested rule: Flavobacterium terriphilum, 3 sources incl. NCBI
NCBITaxon:1707435	2026-09-12	attested rule: Pedobacter solisilvae, 3 sources incl. NCBI
NCBITaxon:1708769	2026-09-12	attested rule: Microvirga indica, 3 sources incl. NCBI
NCBITaxon:1713625	2026-09-12	attested rule: Marinococcus salis, 3 sources incl. NCBI
NCBITaxon:1715646	2026-09-12	attested rule: Hymenobacter pallidus, 3 sources incl. NCBI
NCBITaxon:1715647	2026-09-12	attested rule: Endozoicomonas coralli, 3 sources incl. NCBI
NCBITaxon:1716172	2026-09-12	attested rule: Pseudonocardia cytotoxica, 3 sources incl. NCBI
NCBITaxon:1717726	2026-09-12	attested rule: Cryptosporangium eucalypti, 3 sources incl. NCBI
NCBITaxon:1720202	2026-09-12	attested rule: Bacillus phocaeensis, 3 sources incl. NCBI
NCBITaxon:1720258	2026-09-12	attested rule: Lysobacter pedocola, 3 sources incl. NCBI
NCBITaxon:1736684	2026-09-12	attested rule: Novosphingobium lotistagni, 3 sources incl. NCBI
NCBITaxon:1737443	2026-09-12	attested rule: Novosphingobium fontis, 3 sources incl. NCBI
NCBITaxon:1737445	2026-09-12	attested rule: Flectobacillus fontis, 3 sources incl. NCBI
NCBITaxon:1737868	2026-09-12	attested rule: Glycomyces lacisalsi, 3 sources incl. NCBI
NCBITaxon:1738054	2026-09-12	attested rule: Arvibacter aurantiibacter, 3 sources incl. NCBI
NCBITaxon:1740245	2026-09-12	attested rule: Carboxylicivirga flava, 3 sources incl. NCBI
NCBITaxon:1742923	2026-09-12	attested rule: Thermostilla marina, 3 sources incl. NCBI
NCBITaxon:1743261	2026-09-12	attested rule: Lysobacter terricola, 3 sources incl. NCBI
NCBITaxon:1752078	2026-09-12	attested rule: Pedobacter humicola, 3 sources incl. NCBI
NCBITaxon:1752142	2026-09-12	attested rule: Paraburkholderia pallidirosea, 3 sources incl. NCBI
NCBITaxon:1752873	2026-09-12	attested rule: Thiorhodococcus alkaliphilus, 3 sources incl. NCBI
NCBITaxon:1752931	2026-09-12	attested rule: Flexivirga lutea, 3 sources incl. NCBI
NCBITaxon:1757089	2026-09-12	attested rule: Phenylobacterium panacis, 3 sources incl. NCBI
NCBITaxon:1758487	2026-09-12	attested rule: Rhodovulum algae, 3 sources incl. NCBI
NCBITaxon:1761787	2026-09-12	attested rule: Halomonas sp. DSM 26667, 3 sources incl. NCBI
NCBITaxon:1761792	2026-09-12	attested rule: Marinobacter sp. DSM 26291, 3 sources incl. NCBI
NCBITaxon:1762886	2026-09-12	attested rule: Sphingomonas faucium, 3 sources incl. NCBI
NCBITaxon:1762957	2026-09-12	attested rule: Aureisphaera salina, 3 sources incl. NCBI
NCBITaxon:1768002	2026-09-12	attested rule: Sphingobium pinisoli, 3 sources incl. NCBI
NCBITaxon:1768003	2026-09-12	attested rule: Paenibacillus pinistramenti, 3 sources incl. NCBI
NCBITaxon:1769161	2026-09-12	attested rule: Nocardia shinanonensis, 3 sources incl. NCBI
NCBITaxon:1769755	2026-09-12	attested rule: Rhodococcus pedocola, 3 sources incl. NCBI
NCBITaxon:1769756	2026-09-12	attested rule: Rhodococcus humicola, 3 sources incl. NCBI
NCBITaxon:1770544	2026-09-12	attested rule: Humibacter soli, 3 sources incl. NCBI
NCBITaxon:1774087	2026-09-12	attested rule: Leucobacter populi, 3 sources incl. NCBI
NCBITaxon:1776033	2026-09-12	attested rule: Thalassotalea coralli, 3 sources incl. NCBI
NCBITaxon:1776118	2026-09-12	attested rule: Novosphingobium naphthae, 3 sources incl. NCBI
NCBITaxon:1776164	2026-09-12	attested rule: Aneurinibacillus sediminis, 3 sources incl. NCBI
NCBITaxon:1776492	2026-09-12	attested rule: Halobium palmae, 3 sources incl. NCBI
NCBITaxon:1778662	2026-09-12	attested rule: Flavobacterium fulvum, 3 sources incl. NCBI
NCBITaxon:1778664	2026-09-12	attested rule: Flavobacterium pedocola, 3 sources incl. NCBI
NCBITaxon:1778666	2026-09-12	attested rule: Azohydromonas riparia, 3 sources incl. NCBI
NCBITaxon:1778667	2026-09-12	attested rule: Azohydromonas ureilytica, 3 sources incl. NCBI
NCBITaxon:1778668	2026-09-12	attested rule: Flavobacterium humicola, 3 sources incl. NCBI
NCBITaxon:1778871	2026-09-12	attested rule: Saccharomonospora xiaoerkulensis, 3 sources incl. NCBI
NCBITaxon:1778903	2026-09-12	attested rule: Lacinutrix cladophorae, 3 sources incl. NCBI
NCBITaxon:1779332	2026-09-12	attested rule: Marinomonas epiphytica, 3 sources incl. NCBI
NCBITaxon:1779432	2026-09-12	attested rule: Gelidibacter flavus, 3 sources incl. NCBI
NCBITaxon:1781072	2026-09-12	attested rule: Kordia ulvae, 3 sources incl. NCBI
NCBITaxon:1781165	2026-09-12	attested rule: Lysobacter rhizophilus, 3 sources incl. NCBI
NCBITaxon:1781166	2026-09-12	attested rule: Niastella hibisci, 3 sources incl. NCBI
NCBITaxon:1783356	2026-09-12	attested rule: Rhodobacter sediminis, 3 sources incl. NCBI
NCBITaxon:1783357	2026-09-12	attested rule: Teichococcus suffuscus, 3 sources incl. NCBI
NCBITaxon:1783359	2026-09-12	attested rule: Teichococcus ruber, 3 sources incl. NCBI
NCBITaxon:1784724	2026-09-12	attested rule: Lentzea chajnantorensis, 3 sources incl. NCBI
NCBITaxon:1795387	2026-09-12	attested rule: Sphingomonas silvisoli, 3 sources incl. NCBI
NCBITaxon:1796906	2026-09-12	attested rule: Zeaxanthinibacter aestuarii, 3 sources incl. NCBI
NCBITaxon:1798717	2026-09-12	attested rule: Paracoccus sordidisoli, 3 sources incl. NCBI
NCBITaxon:1803212	2026-09-12	attested rule: Sporosarcina terrae, 3 sources incl. NCBI
NCBITaxon:1803913	2026-09-12	attested rule: Steroidobacter cummioxidans, 3 sources incl. NCBI
NCBITaxon:1804997	2026-09-12	attested rule: Micropepsis pineolensis, 3 sources incl. NCBI
NCBITaxon:1806200	2026-09-12	attested rule: Ensifer collicola, 3 sources incl. NCBI
NCBITaxon:1806201	2026-09-12	attested rule: Rufibacter soli, 3 sources incl. NCBI
NCBITaxon:1807134	2026-09-12	attested rule: Natronotalea proteinilytica, 3 sources incl. NCBI
NCBITaxon:1807135	2026-09-12	attested rule: Longimonas haloalkaliphila, 3 sources incl. NCBI
NCBITaxon:1807871	2026-09-12	attested rule: Streptomyces xylanilyticus, 3 sources incl. NCBI
NCBITaxon:1808867	2026-09-12	attested rule: Saccharospirillum correiae, 3 sources incl. NCBI
NCBITaxon:1813470	2026-09-12	attested rule: Arvibacter flaviflagrans, 3 sources incl. NCBI
NCBITaxon:1813471	2026-09-12	attested rule: Actinokineospora acnipugnans, 3 sources incl. NCBI
NCBITaxon:1813472	2026-09-12	attested rule: Calidifontibacter terrae, 3 sources incl. NCBI
